sale_id,dealership_id,sale_date,model,model_year,car_type,production_cost,sale_price,discount_applied
396,4,6/29/2022,Q7,2024,Gas,47382.82,67689.75,0
397,8,9/1/2024,Q5,2024,Gas,35698.04,50997.2,0
398,5,5/7/2023,A3,2022,Gas,43255.34,61793.35,0
399,6,9/29/2023,Q7,2023,Gas,49298.05,70425.79,0
400,8,9/22/2024,TT,2024,Gas,44644.16,63777.37,0
401,2,7/19/2023,Q7,2023,Gas,65766.42,93952.03,0
402,6,11/3/2023,Q7,2023,Gas,67347.15,96210.22,0
403,7,3/21/2023,Q5,2023,Gas,58112.24,83017.48,1432.85
404,4,6/22/2022,Q4 e-tron,2024,Electric,44498.77,63569.67,4609.36
405,10,5/30/2022,A4,2023,Gas,39300.38,56143.4,0
406,6,9/25/2022,RS5,2022,Gas,58318.41,83312.02,0
407,1,11/21/2023,Q8,2023,Hybrid,62193.82,88848.31,2512.27
408,6,12/13/2022,RS5,2023,Gas,71403.97,102005.67,0
409,10,9/19/2024,RS5,2024,Gas,74778.76,106826.8,0
410,3,10/18/2022,Q4 e-tron,2022,Electric,45139.9,64485.57,0
411,4,1/1/2023,e-tron GT,2022,Electric,101395.81,144851.16,0
412,5,5/19/2022,A3,2024,Gas,32335.95,46194.22,0
413,4,7/13/2023,Q4 e-tron,2023,Electric,39698.13,56711.61,0
414,8,2/11/2023,A3,2022,Gas,31242.64,44632.35,0
415,8,8/13/2022,Q5,2024,Gas,34815.08,49735.83,0
416,4,4/27/2023,Q8,2023,Hybrid,66719.85,95314.07,0
417,1,9/21/2023,e-tron GT,2024,Electric,94531.59,135045.13,1382.11
418,5,2/22/2022,e-tron GT,2024,Electric,79764.82,113949.74,4515.6
419,6,9/30/2023,RS5,2023,Gas,68152.5,97360.71,0
420,7,9/9/2022,RS5,2024,Gas,80452.89,114932.7,0
421,7,10/21/2024,RS5,2024,Gas,64253.17,91790.25,0
422,2,12/20/2022,Q8,2022,Hybrid,52803.28,75433.26,0
423,5,1/25/2024,e-tron GT,2022,Electric,86782.78,123975.4,0
424,7,11/4/2024,Q4 e-tron,2022,Electric,53942.03,77060.04,0
425,9,4/8/2024,Q4 e-tron,2023,Electric,46315.75,66165.35,2476.17
426,10,4/2/2024,RS5,2023,Gas,81064.22,115806.03,0
427,1,4/4/2023,Q4 e-tron,2023,Electric,50353.72,71933.89,0
428,2,10/27/2022,TT,2022,Gas,52746.1,75351.57,0
429,10,8/17/2022,e-tron GT,2023,Electric,95405.69,136293.85,0
430,3,5/9/2024,RS5,2023,Gas,64308.96,91869.95,0
431,3,8/21/2023,Q8,2023,Hybrid,63766.51,91095.02,0
432,8,2/9/2023,e-tron GT,2024,Electric,92477.37,132110.53,0
433,3,1/23/2024,e-tron GT,2024,Electric,76312.42,109017.74,0
434,1,4/13/2022,Q5,2022,Gas,34115.54,48736.48,0
435,8,6/10/2023,A4,2023,Gas,54692.5,78132.15,0
436,8,12/6/2022,TT,2023,Gas,50595.35,72279.07,0
437,6,9/4/2024,e-tron GT,2023,Electric,81006.97,115724.24,0
438,5,3/5/2023,A3,2023,Gas,45845.3,65493.28,0
439,5,1/10/2023,Q7,2022,Gas,69034.83,98621.18,0
440,1,10/20/2022,e-tron GT,2022,Electric,76157.22,108796.03,0
441,5,12/16/2024,A3,2024,Gas,34804.12,49720.17,0
442,4,10/25/2024,TT,2023,Gas,58408.5,83440.71,0
443,7,6/8/2024,Q7,2022,Gas,59940.99,85629.98,0
444,8,3/18/2022,e-tron GT,2023,Electric,88726.14,126751.63,0
445,4,6/17/2024,e-tron GT,2024,Electric,77372,110531.43,0
446,4,7/19/2023,TT,2024,Gas,54402.42,77717.75,0
447,4,2/10/2024,Q7,2023,Gas,68142.75,97346.78,0
448,5,2/17/2024,Q5,2022,Gas,40241.28,57487.55,0
449,4,3/13/2024,e-tron GT,2023,Electric,93933.8,134191.15,0
450,7,1/24/2023,e-tron GT,2024,Electric,99517.46,142167.8,0
451,2,8/16/2022,A4,2024,Gas,52238.91,74627.01,0
452,5,8/28/2023,A3,2022,Gas,24990.7,35701,0
453,1,5/6/2023,Q4 e-tron,2022,Electric,44064.59,62949.42,0
454,6,7/13/2024,Q4 e-tron,2024,Electric,44388.99,63412.84,0
455,5,4/29/2024,Q8 e-tron,2024,Electric,57675.59,82393.7,0
456,9,12/28/2023,Q7,2023,Gas,66744.43,95349.18,3587.25
457,8,5/15/2022,Q5,2024,Gas,32617.65,46596.64,0
458,10,1/1/2023,Q5,2024,Gas,56105.69,80150.98,0
459,6,1/18/2023,Q6 e-tron,2024,Electric,66823.21,95461.73,0
460,6,3/30/2022,TT,2023,Gas,61171.5,87387.85,0
461,1,10/17/2022,Q4 e-tron,2022,Electric,53509.65,76442.36,0
462,8,10/3/2024,RS5,2022,Gas,57354.9,81935.57,0
463,5,9/14/2023,A4,2024,Gas,54462.65,77803.79,0
464,9,3/22/2024,Q7,2024,Gas,58910.8,84158.29,0
465,3,4/15/2022,TT,2024,Gas,40497.74,57853.92,0
466,8,10/10/2022,Q4 e-tron,2023,Electric,38486.36,54980.52,2219.89
467,2,1/12/2023,e-tron GT,2023,Electric,95385.92,136265.6,0
468,7,6/22/2023,Q8 e-tron,2024,Electric,62124.89,88749.85,0
469,8,10/9/2024,Q4 e-tron,2022,Electric,58702.06,83860.08,0
470,5,7/6/2022,Q6 e-tron,2022,Electric,79645.77,113779.67,0
471,4,2/4/2024,Q8,2022,Hybrid,69177.65,98825.22,0
472,2,6/25/2024,TT,2024,Gas,56148.03,80211.47,0
473,5,4/18/2024,Q7,2023,Gas,64707.64,92439.49,0
474,2,9/27/2023,TT,2022,Gas,37903.9,54148.43,0
475,8,9/24/2024,Q7,2023,Gas,54071.84,77245.48,1583.11
476,8,4/10/2022,Q4 e-tron,2022,Electric,46393.49,66276.41,0
477,9,1/23/2023,e-tron GT,2022,Electric,90977.52,129967.88,2952.67
478,10,3/25/2023,e-tron GT,2023,Electric,90120.01,128742.87,3698.02
479,9,12/27/2024,e-tron GT,2024,Electric,97380.28,139114.69,0
480,7,4/1/2023,Q7,2023,Gas,68888.7,98412.43,0
481,8,6/24/2024,Q4 e-tron,2023,Electric,50941.74,72773.91,0
482,1,9/27/2024,A3,2024,Gas,31039.13,44341.62,0
483,9,3/31/2023,Q7,2024,Gas,47427.72,67753.89,0
484,3,3/27/2022,Q8,2023,Hybrid,52828.65,75469.5,0
485,8,7/5/2022,A4,2024,Gas,46958.32,67083.31,3732.7
486,1,3/21/2022,A4,2024,Gas,32980.18,47114.55,0
487,3,10/13/2023,RS5,2022,Gas,81635.9,116622.71,0
488,8,1/19/2024,e-tron GT,2022,Electric,79072.91,112961.3,0
489,6,8/13/2023,A4,2024,Gas,34986.93,49981.33,0
490,8,1/12/2024,Q4 e-tron,2022,Electric,36318.93,51884.19,0
491,7,10/12/2024,A4,2024,Gas,51853.14,74075.92,0
492,6,6/27/2024,e-tron GT,2023,Electric,83076.8,118681.14,0
493,8,5/28/2024,Q5,2024,Gas,47625.21,68036.01,0
494,10,9/1/2023,RS5,2024,Gas,80789.61,115413.73,0
495,8,7/13/2022,e-tron GT,2023,Electric,77659.61,110942.3,0
496,2,6/20/2024,Q7,2024,Gas,42099.36,60141.95,0
497,2,2/22/2024,TT,2023,Gas,62920.44,89886.35,0
498,10,2/17/2022,Q7,2023,Gas,54158.06,77368.66,0
499,2,3/8/2023,TT,2022,Gas,62620.72,89458.17,0
500,5,8/21/2023,e-tron GT,2022,Electric,79767.53,113953.61,0
501,10,3/29/2024,e-tron GT,2022,Electric,92189.19,131698.85,0
502,10,6/7/2024,A3,2023,Gas,36236.81,51766.87,0
503,6,5/20/2023,Q8,2023,Hybrid,74580.3,106543.28,0
504,8,2/24/2024,TT,2023,Gas,55823.79,79748.27,0
505,2,9/2/2022,Q8,2023,Hybrid,63225.25,90321.78,0
506,3,7/6/2024,Q5,2022,Gas,48801.86,69716.94,0
507,4,12/22/2023,TT,2022,Gas,46028.49,65754.98,0
508,5,10/3/2024,Q4 e-tron,2023,Electric,39770.07,56814.38,0
509,5,10/16/2023,Q4 e-tron,2023,Electric,46997.19,67138.85,0
510,10,12/16/2022,Q7,2023,Gas,58468.4,83526.28,0
511,5,10/4/2024,A3,2023,Gas,50575.77,72251.1,0
512,6,4/27/2024,A3,2022,Gas,50458.72,72083.88,2374.6
513,9,11/28/2023,RS5,2024,Gas,76327.92,109039.89,0
514,1,10/28/2022,A3,2023,Gas,29938.19,42768.84,0
515,2,1/27/2024,A3,2024,Gas,31618.8,45169.71,0
516,4,9/16/2022,e-tron GT,2022,Electric,80155.79,114508.27,0
517,2,2/18/2023,Q8,2024,Hybrid,72849.64,104070.92,0
518,3,9/7/2022,A3,2023,Gas,33436.54,47766.48,0
519,4,10/20/2024,RS5,2024,Gas,65583.71,93691.02,0
520,10,8/19/2022,Q4 e-tron,2023,Electric,38624.88,55178.4,2686.91
521,5,4/12/2022,Q5,2024,Gas,58320.61,83315.16,0
522,1,7/24/2024,e-tron GT,2023,Electric,95013.18,135733.11,0
523,9,9/18/2022,Q4 e-tron,2024,Electric,49332.13,70474.47,0
524,8,1/24/2022,A3,2023,Gas,38470.49,54957.84,0
525,9,5/30/2022,Q4 e-tron,2024,Electric,36306.69,51866.7,2509.25
526,8,3/8/2022,A4,2024,Gas,46320.08,66171.54,0
527,5,11/4/2022,e-tron GT,2024,Electric,95693.56,136705.09,0
528,3,3/17/2023,RS5,2022,Gas,60981.07,87115.82,0
529,6,3/4/2023,Q5,2023,Gas,50655.65,72365.22,0
530,2,8/4/2023,A3,2023,Gas,27920.86,39886.95,0
531,9,10/31/2022,Q4 e-tron,2023,Electric,63365.83,90522.62,0
532,10,6/29/2023,RS5,2022,Gas,63119.69,90170.99,4470.16
533,7,1/15/2023,RS5,2023,Gas,68449.12,97784.46,0
534,3,6/7/2024,TT,2024,Gas,57140.1,81628.71,0
535,5,1/22/2023,A4,2022,Gas,50927.84,72754.06,0
536,1,10/25/2024,Q4 e-tron,2022,Electric,38174.18,54534.55,0
537,6,10/3/2024,Q5,2023,Gas,48283.38,68976.26,0
538,5,1/25/2024,Q8,2024,Hybrid,62559.16,89370.23,0
539,7,11/23/2024,RS5,2023,Gas,78809.61,112585.16,0
540,2,7/19/2023,Q7,2022,Gas,42527.76,60753.94,0
541,9,1/17/2023,RS5,2022,Gas,78621.65,112316.64,0
542,10,10/5/2024,A3,2023,Gas,39703.71,56719.59,0
543,2,9/25/2022,A4,2022,Gas,39563.6,56519.43,0
544,8,9/7/2023,Q5,2023,Gas,35298.36,50426.23,0
545,1,5/28/2022,Q5,2024,Gas,37983.39,54261.98,0
546,5,5/13/2022,Q8,2024,Hybrid,67670.06,96671.51,0
547,5,7/19/2022,A3,2022,Gas,37396.32,53423.31,0
548,1,1/22/2024,RS5,2024,Gas,80033.08,114332.97,0
549,6,2/16/2024,TT,2024,Gas,39006.72,55723.88,0
550,7,2/21/2022,RS5,2022,Gas,74078.49,105826.42,0
551,10,4/17/2022,Q7,2022,Gas,55347.06,79067.23,0
552,6,2/22/2022,TT,2022,Gas,61875.93,88394.19,0
553,5,12/16/2024,Q8,2023,Hybrid,74729.21,106756.02,0
554,10,12/12/2022,Q8,2022,Hybrid,63088.95,90127.07,0
555,8,5/12/2024,RS5,2022,Gas,57995.63,82850.9,0
556,6,10/22/2022,Q7,2023,Gas,55240.49,78914.98,0
557,2,11/25/2022,e-tron GT,2023,Electric,101586.47,145123.53,0
558,5,5/26/2023,A4,2022,Gas,51892.43,74132.04,0
559,3,5/29/2022,Q8,2022,Hybrid,63007.98,90011.4,0
560,10,3/30/2024,Q4 e-tron,2023,Electric,44613.9,63734.15,0
561,6,5/27/2024,Q7,2023,Gas,65896.73,94138.18,0
562,4,9/20/2024,e-tron GT,2023,Electric,99352.48,141932.11,0
563,4,11/28/2022,RS5,2024,Gas,60116.78,85881.12,0
564,9,2/9/2022,e-tron GT,2022,Electric,100549.55,143642.22,0
565,1,11/5/2024,RS5,2024,Gas,72842.99,104061.42,0
566,1,10/12/2024,A4,2024,Gas,36337.12,51910.17,0
567,4,2/27/2024,RS5,2024,Gas,65451.23,93501.76,0
568,7,11/20/2022,Q7,2022,Gas,64869.06,92670.08,0
569,7,4/8/2022,Q7,2023,Gas,53438.44,76340.63,0
570,6,1/23/2023,Q7,2023,Gas,56741.19,81058.85,0
571,10,5/18/2023,RS5,2023,Gas,65728.17,93897.39,0
572,4,8/1/2022,Q8,2022,Hybrid,70018.47,100026.39,0
573,6,8/26/2024,Q4 e-tron,2022,Electric,37999.31,54284.73,0
574,10,4/11/2024,Q5,2024,Gas,33645.33,48064.76,0
575,5,10/17/2022,RS5,2022,Gas,68024.3,97177.57,4882.38
576,7,3/30/2022,Q7,2024,Gas,57594.98,82278.54,0
577,5,5/11/2022,TT,2023,Gas,56990.62,81415.17,0
578,8,5/31/2022,Q5,2022,Gas,50412.92,72018.46,0
579,2,11/11/2024,RS5,2024,Gas,54930.06,78471.52,0
580,4,5/14/2024,e-tron GT,2024,Electric,82103.94,117291.35,0
581,10,2/26/2023,Q7,2023,Gas,46825.21,66893.16,0
582,3,9/12/2024,A3,2022,Gas,39753.09,56790.13,0
583,6,11/3/2023,Q4 e-tron,2024,Electric,61155.03,87364.33,0
584,2,1/31/2023,RS5,2023,Gas,73936.22,105623.17,0
585,1,5/11/2024,e-tron GT,2023,Electric,102307.34,146153.34,0
586,8,9/3/2023,Q5,2022,Gas,51809.5,74013.57,0
587,3,1/2/2024,A4,2023,Gas,49878.59,71255.13,0
588,5,10/7/2023,RS5,2023,Gas,61750.71,88215.3,0
589,5,5/8/2023,Q8,2024,Hybrid,73442.34,104917.63,0
590,10,7/12/2023,Q4 e-tron,2023,Electric,56231.57,80330.81,0
591,10,5/19/2022,A4,2024,Gas,47006.8,67152.57,0
592,9,8/20/2023,Q5,2024,Gas,46248.78,66069.68,0
593,9,12/16/2024,A3,2022,Gas,28893.52,41276.46,0
594,2,11/17/2024,A3,2023,Gas,38695.07,55278.67,0
595,10,3/16/2023,Q5,2024,Gas,45191.89,64559.85,0
596,7,1/4/2022,Q8,2023,Hybrid,64898.74,92712.48,0
597,5,11/28/2024,e-tron GT,2024,Electric,78643.61,112348.02,0
598,2,2/8/2024,Q8,2023,Hybrid,53850.76,76929.66,0
599,8,4/4/2023,TT,2022,Gas,46245.44,66064.91,0
600,2,11/29/2024,RS5,2022,Gas,78343.77,111919.67,0
601,10,11/28/2023,Q4 e-tron,2024,Electric,60131.53,85902.18,0
602,2,11/27/2024,Q5,2024,Gas,55815.93,79737.04,0
603,3,5/31/2024,Q5,2023,Gas,56766,81094.28,0
604,6,2/24/2023,Q8 e-tron,2024,Electric,64214.23,91734.61,0
605,4,1/14/2023,TT,2023,Gas,54827.32,78324.75,0
606,9,9/22/2024,Q5,2023,Gas,42838.24,61197.48,0
607,9,1/1/2024,RS5,2022,Gas,68824.33,98320.47,0
608,2,10/10/2022,A4,2023,Gas,34808.89,49726.99,0
609,10,1/10/2022,Q5,2024,Gas,32419.45,46313.5,0
610,8,2/21/2022,Q5,2022,Gas,37397.69,53425.27,0
611,9,6/6/2024,A4,2022,Gas,48829.22,69756.03,0
612,3,3/2/2023,Q5,2024,Gas,54563.45,77947.79,0
613,7,3/6/2024,Q7,2022,Gas,48888.8,69841.14,1407.42
614,7,11/9/2022,Q8,2022,Hybrid,58378.63,83398.05,0
615,6,7/12/2024,Q8 e-tron,2022,Electric,61143.1,87347.28,0
616,3,2/28/2022,Q4 e-tron,2024,Electric,44020.43,62886.33,0
617,10,2/25/2022,Q4 e-tron,2022,Electric,60662.63,86660.9,0
618,5,8/19/2023,e-tron GT,2024,Electric,94656.95,135224.22,0
619,3,3/13/2023,Q8,2023,Hybrid,59402.43,84860.62,0
620,2,1/10/2022,Q7,2023,Gas,58378.64,83398.06,0
621,9,4/25/2022,Q5,2024,Gas,55242.47,78917.82,0
622,4,6/15/2023,e-tron GT,2023,Electric,78008.34,111440.49,0
623,1,12/20/2024,e-tron GT,2023,Electric,96372.42,137674.89,0
624,9,2/7/2024,A3,2023,Gas,47028.48,67183.54,0
625,2,7/10/2024,A4,2022,Gas,33478.42,47826.32,0
626,5,2/15/2022,e-tron GT,2024,Electric,99012.94,141447.06,4782.61
627,3,2/3/2023,TT,2022,Gas,64331.15,91901.64,0
628,10,5/9/2024,A4,2024,Gas,37622.37,53746.24,0
629,6,8/6/2022,e-tron GT,2023,Electric,92722.63,132460.9,0
630,7,5/6/2023,RS5,2023,Gas,81280.9,116115.57,0
631,10,5/8/2024,e-tron GT,2023,Electric,78357.72,111939.6,0
632,8,8/7/2022,Q5,2023,Gas,49481.09,70687.27,0
633,4,6/14/2024,RS5,2023,Gas,61570.45,87957.79,4472.14
634,3,7/5/2022,Q5,2024,Gas,36209.56,51727.95,0
635,8,5/28/2023,RS5,2022,Gas,64397.92,91997.03,0
636,2,6/18/2023,A3,2022,Gas,45475.61,64965.16,0
637,6,8/4/2022,A4,2023,Gas,41081.75,58688.21,0
638,10,10/15/2024,Q4 e-tron,2024,Electric,42003.06,60004.37,3200.33
639,8,6/18/2023,e-tron GT,2022,Electric,80468.9,114955.57,0
640,2,7/20/2023,A3,2022,Gas,48903.29,69861.85,0
641,5,1/10/2023,RS5,2023,Gas,69794.87,99706.96,0
642,8,9/27/2022,A3,2024,Gas,35007.85,50011.21,0
643,8,8/10/2024,RS5,2023,Gas,61192.11,87417.3,0
644,6,9/12/2023,e-tron GT,2024,Electric,85409.86,122014.08,0
645,3,4/1/2023,A3,2022,Gas,49514.41,70734.87,0
646,2,11/2/2022,Q7,2022,Gas,49916.56,71309.37,0
647,9,6/25/2022,e-tron GT,2024,Electric,81287.38,116124.83,0
648,2,4/26/2024,Q7,2023,Gas,66310.87,94729.81,0
649,5,10/29/2024,Q8,2022,Hybrid,74581.31,106544.73,0
650,9,2/11/2023,e-tron GT,2023,Electric,86863.48,124090.69,0
651,7,5/2/2022,A3,2023,Gas,37943.7,54205.29,0
652,1,9/30/2024,RS5,2022,Gas,81743.54,116776.49,0
653,7,7/11/2023,Q7,2023,Gas,53089.95,75842.78,0
654,5,1/18/2024,Q6 e-tron,2024,Electric,76022.13,108603.04,0
655,3,2/17/2022,e-tron GT,2024,Electric,93629.87,133756.95,0
656,1,11/27/2022,e-tron GT,2023,Electric,97960.55,139943.65,0
657,3,8/3/2024,Q8,2023,Hybrid,56097.52,80139.32,0
658,2,10/9/2024,Q4 e-tron,2023,Electric,55724.89,79606.99,0
659,3,4/15/2024,TT,2023,Gas,45313.71,64733.87,0
660,3,11/25/2022,A3,2024,Gas,44215.63,63165.18,0
661,4,2/23/2023,A4,2022,Gas,52524.09,75034.41,0
662,9,1/28/2022,Q4 e-tron,2022,Electric,36119.94,51599.91,0
663,1,12/23/2024,Q7,2024,Gas,68619.4,98027.71,0
664,8,8/4/2024,TT,2024,Gas,39401.69,56288.13,0
665,2,5/23/2024,Q5,2024,Gas,40251.45,57502.07,0
666,6,6/9/2024,Q8,2022,Hybrid,73403.25,104861.78,0
667,9,1/25/2024,A3,2024,Gas,52095.6,74422.28,0
668,6,5/12/2023,Q4 e-tron,2022,Electric,50604.2,72291.72,0
669,8,4/18/2022,TT,2024,Gas,61122.37,87317.67,0
670,1,9/19/2024,Q8,2022,Hybrid,64487.95,92125.65,0
671,2,10/31/2022,A4,2024,Gas,53009.59,75727.98,0
672,1,5/27/2023,RS5,2022,Gas,61665.69,88093.84,0
673,2,8/13/2024,e-tron GT,2024,Electric,91385.2,130550.28,0
674,9,3/22/2022,Q4 e-tron,2022,Electric,42765.72,61093.89,0
675,5,9/17/2023,A4,2023,Gas,43738.65,62483.79,0
676,8,12/28/2024,Q7,2022,Gas,55336.01,79051.45,0
677,9,1/4/2022,A3,2023,Gas,26290.4,37557.71,0
678,2,9/17/2022,TT,2024,Gas,37346.14,53351.63,0
679,4,5/6/2022,Q7,2024,Gas,69165.22,98807.46,0
680,9,9/12/2023,Q7,2024,Gas,53210.09,76014.42,0
681,3,9/17/2022,Q5,2023,Gas,52539.61,75056.58,0
682,1,12/13/2024,Q5,2023,Gas,53732.83,76761.18,0
683,1,7/8/2024,Q7,2022,Gas,59249.92,84642.75,0
684,10,7/10/2022,Q7,2023,Gas,51215.26,73164.66,0
685,4,8/13/2023,A4,2024,Gas,30725.44,43893.49,0
686,10,9/1/2024,RS5,2024,Gas,78822.26,112603.23,0
687,9,6/4/2023,Q5,2023,Gas,43965.75,62808.21,0
688,7,6/14/2023,Q7,2023,Gas,68504.35,97863.36,0
689,1,1/15/2022,Q4 e-tron,2023,Electric,54745.67,78208.1,0
690,9,3/3/2022,A4,2022,Gas,40690.19,58128.85,0
691,7,10/24/2023,Q8,2024,Hybrid,67736.15,96765.93,0
692,2,2/25/2024,Q4 e-tron,2024,Electric,50457.96,72082.8,0
693,2,12/8/2024,Q8 e-tron,2024,Electric,64044.68,91492.4,0
694,7,9/14/2023,Q5,2024,Gas,37881.62,54116.6,0
695,3,6/3/2022,Q5,2023,Gas,47654.74,68078.2,0
696,5,2/28/2024,RS5,2024,Gas,59471.08,84958.68,0
697,3,7/13/2023,Q8,2024,Hybrid,74761.83,106802.62,0
698,4,9/3/2024,Q5,2024,Gas,38858.92,55512.75,0
699,4,4/27/2024,Q7,2023,Gas,47228.14,67468.77,0
700,8,12/1/2022,Q5,2022,Gas,46206.45,66009.21,3610.11
701,9,1/31/2024,Q4 e-tron,2022,Electric,57783.16,82547.37,0
702,10,12/12/2023,A3,2022,Gas,34511.58,49302.26,0
703,4,3/22/2023,A3,2023,Gas,42077.52,60110.74,0
704,4,6/26/2024,Q4 e-tron,2024,Electric,49555.35,70793.36,0
705,10,12/24/2024,A3,2023,Gas,47667.21,68096.02,0
706,6,9/14/2022,TT,2024,Gas,52530.51,75043.58,0
707,5,11/8/2024,Q7,2024,Gas,48408.72,69155.31,0
708,4,2/7/2023,A3,2024,Gas,42358.32,60511.88,0
709,2,10/3/2023,A3,2023,Gas,45742.2,65346,0
710,5,11/11/2023,A3,2022,Gas,45448.04,64925.77,0
711,8,12/19/2024,Q8,2024,Hybrid,78607.95,112297.07,0
712,1,1/2/2024,Q4 e-tron,2024,Electric,55353.79,79076.84,2611.49
713,4,1/2/2024,TT,2022,Gas,59626.69,85180.99,0
714,6,7/24/2024,Q5,2024,Gas,55259.44,78942.06,4330.2
715,5,6/22/2022,RS5,2023,Gas,72070.67,102958.1,0
716,9,2/6/2024,Q5,2024,Gas,53371.35,76244.79,0
717,1,6/19/2022,A4,2023,Gas,32236.71,46052.45,0
718,8,11/17/2022,Q7,2024,Gas,46173.24,65961.77,0
719,5,8/28/2023,e-tron GT,2023,Electric,93055.85,132936.93,0
720,5,6/13/2023,Q7,2022,Gas,67993.86,97134.09,0
721,5,1/4/2022,Q7,2023,Gas,53091,75844.28,0
722,5,11/23/2023,Q4 e-tron,2023,Electric,49471.85,70674.07,0
723,10,2/13/2024,Q4 e-tron,2024,Electric,41345.02,59064.31,0
724,7,8/20/2024,Q8,2022,Hybrid,54686.31,78123.3,0
725,2,4/28/2023,A4,2022,Gas,52068.78,74383.97,0
726,5,3/2/2022,Q5,2023,Gas,37235.2,53193.14,1578.88
727,4,6/24/2022,A3,2023,Gas,52260.75,74658.22,0
728,6,3/4/2024,RS5,2024,Gas,64239.99,91771.42,0
729,1,11/26/2024,A4,2022,Gas,31501.58,45002.26,0
730,3,6/29/2024,Q4 e-tron,2024,Electric,57353.31,81933.3,0
731,10,11/26/2024,A3,2022,Gas,34558.84,49369.77,2855.65
732,1,5/10/2022,Q5,2023,Gas,55617.32,79453.32,0
733,2,3/7/2022,A4,2023,Gas,43360.03,61942.9,0
734,1,7/29/2022,Q4 e-tron,2024,Electric,60868.71,86955.3,0
735,8,5/7/2023,Q7,2024,Gas,54274.27,77534.67,0
736,5,12/5/2024,A4,2024,Gas,31110.62,44443.75,0
737,8,10/3/2024,A3,2023,Gas,44742.51,63917.87,0
738,2,10/15/2022,A4,2023,Gas,39263.17,56090.25,0
739,2,1/5/2023,A4,2022,Gas,31584.31,45120.45,0
740,6,3/20/2022,Q5,2022,Gas,38847.79,55496.84,0
741,5,7/14/2023,Q7,2023,Gas,59017.2,84310.29,4158.59
742,5,3/22/2023,A4,2023,Gas,39084.32,55834.75,0
743,1,12/8/2023,Q5,2023,Gas,33294.58,47563.69,0
744,3,2/18/2022,Q8 e-tron,2022,Electric,72262.43,103232.05,0
745,4,12/25/2024,RS5,2024,Gas,67492.41,96417.73,0
746,10,8/3/2024,Q4 e-tron,2024,Electric,49388.5,70555,0
747,6,11/10/2022,Q7,2022,Gas,59494.98,84992.83,0
748,5,1/13/2023,TT,2024,Gas,38899.57,55570.82,0
749,10,7/31/2023,e-tron GT,2024,Electric,87164.93,124521.33,0
750,1,12/1/2022,RS5,2022,Gas,70486.34,100694.77,0
751,2,3/12/2024,A3,2022,Gas,30113.96,43019.95,0
752,9,11/16/2024,Q4 e-tron,2024,Electric,41448.09,59211.56,0
753,6,4/2/2022,Q7,2022,Gas,45806.6,65438,0
754,9,5/5/2023,RS5,2022,Gas,67729.51,96756.44,0
755,7,10/2/2024,TT,2023,Gas,52985.46,75693.52,0
756,9,7/22/2024,A3,2022,Gas,35578.79,50826.85,0
757,8,1/18/2023,A4,2022,Gas,48448.34,69211.91,0
758,6,12/28/2023,Q4 e-tron,2022,Electric,39407.31,56296.16,0
759,7,10/23/2024,Q4 e-tron,2023,Electric,40600.43,58000.62,0
760,2,5/8/2023,Q5,2022,Gas,45410.58,64872.26,0
761,4,11/7/2022,Q4 e-tron,2023,Electric,57047.04,81495.77,0
762,1,3/28/2022,Q7,2022,Gas,45662.32,65231.89,0
763,5,5/21/2023,A4,2024,Gas,49631.22,70901.75,0
764,7,2/24/2024,e-tron GT,2022,Electric,86512.72,123589.6,0
765,3,11/2/2022,TT,2022,Gas,43529.34,62184.77,0
766,5,9/2/2022,Q5,2023,Gas,43431.09,62044.42,0
767,5,11/4/2023,e-tron GT,2022,Electric,97123.14,138747.34,0
768,7,2/5/2023,Q5,2024,Gas,32014.98,45735.69,0
769,4,2/19/2024,TT,2023,Gas,41078.06,58682.95,0
770,1,10/2/2023,RS5,2023,Gas,57367.15,81953.07,0
771,8,12/15/2023,Q5,2022,Gas,34409.9,49157,0
772,10,2/22/2022,Q7,2022,Gas,60168.22,85954.6,0
773,2,2/22/2024,A4,2022,Gas,42246.07,60351.53,0
774,1,4/6/2024,e-tron GT,2023,Electric,94253.31,134647.59,0
775,2,12/29/2023,TT,2023,Gas,59762.84,85375.48,0
776,5,9/28/2023,A3,2022,Gas,43497.58,62139.4,0
777,2,8/10/2023,e-tron GT,2023,Electric,97646.59,139495.13,0
778,6,10/2/2022,Q4 e-tron,2023,Electric,36992.54,52846.49,0
779,7,9/19/2023,A4,2022,Gas,40184.68,57406.69,0
780,5,12/10/2024,Q4 e-tron,2024,Electric,43336.59,61909.42,0
781,1,6/11/2023,Q8,2022,Hybrid,55574.71,79392.45,0
782,9,11/2/2022,TT,2022,Gas,40907.47,58439.24,0
783,8,1/25/2022,Q5,2024,Gas,52623.35,75176.22,0
784,9,1/28/2024,Q8,2022,Hybrid,53626.73,76609.61,0
785,10,12/8/2022,Q5,2024,Gas,55731.69,79616.7,0
786,5,9/6/2024,RS5,2022,Gas,62835.35,89764.78,0
787,6,3/14/2024,e-tron GT,2023,Electric,77801.09,111144.42,0
788,5,4/2/2023,Q6 e-tron,2024,Electric,84599,120855.72,0
789,7,11/17/2022,Q4 e-tron,2024,Electric,53538.23,76483.19,0
790,5,8/5/2024,Q5,2024,Gas,35765.83,51094.04,0
791,9,2/1/2022,Q8,2024,Hybrid,57470.6,82100.86,0
